woo_product_id,woo_variation_id,source_url,target_filename,validation_status,conversion_required,usage_type
51,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Custard1.jpg,variant-609-yanga-beauty-blurfect-loose-powder-variant-02.jpg,FOUND,False,variant_image
51,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Milky1.jpg,variant-610-yanga-beauty-blurfect-loose-powder-variant-03.jpg,FOUND,False,variant_image
51,605,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Cinammon1.jpg,variant-608-yanga-beauty-blurfect-loose-powder-variant.jpg,FOUND,False,variant_image
51,606,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Custard1.jpg,variant-609-yanga-beauty-blurfect-loose-powder-variant-02.jpg,FOUND,False,variant_image
51,607,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Milky1.jpg,variant-610-yanga-beauty-blurfect-loose-powder-variant-03.jpg,FOUND,False,variant_image
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/05/Yanga-Beauty-Concealer-2.webp,product-1953-yanga-beauty-smooth-match-concealer.webp,FOUND,False,product_featured
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/05/Yanga-Beauty-Concealer-2.webp,product-1953-yanga-beauty-smooth-match-concealer-02.webp,FOUND,False,product_featured
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Yanga-Beauty-Smooth-Match-Concealer1-1.webp,variant-597-yanga-beauty-smooth-match-concealer-variant.webp,FOUND,False,variant_image
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-2.webp,variant-598-yanga-beauty-smooth-match-concealer-variant-02.webp,FOUND,False,variant_image
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-3.webp,variant-599-yanga-beauty-smooth-match-concealer-variant-03.webp,FOUND,False,variant_image
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-4.webp,variant-600-yanga-beauty-smooth-match-concealer-variant-04.webp,FOUND,False,variant_image
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-51.webp,variant-601-yanga-beauty-smooth-match-concealer-variant-05.webp,FOUND,False,variant_image
52,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-61.webp,variant-602-yanga-beauty-smooth-match-concealer-variant-06.webp,FOUND,False,variant_image
52,591,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Yanga-Beauty-Smooth-Match-Concealer1-1.webp,variant-597-yanga-beauty-smooth-match-concealer-variant.webp,FOUND,False,variant_image
52,592,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-2.webp,variant-598-yanga-beauty-smooth-match-concealer-variant-02.webp,FOUND,False,variant_image
52,593,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-3.webp,variant-599-yanga-beauty-smooth-match-concealer-variant-03.webp,FOUND,False,variant_image
52,594,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-4.webp,variant-600-yanga-beauty-smooth-match-concealer-variant-04.webp,FOUND,False,variant_image
52,595,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-51.webp,variant-601-yanga-beauty-smooth-match-concealer-variant-05.webp,FOUND,False,variant_image
52,596,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/smc-61.webp,variant-602-yanga-beauty-smooth-match-concealer-variant-06.webp,FOUND,False,variant_image
53,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Oil-Control-Setting-Powder.webp,product-578-nuban-beauty-oil-control-setting-powder.webp,FOUND,False,product_featured
53,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Alabaster.webp,variant-586-nuban-beauty-oil-control-setting-powder-variant.webp,FOUND,False,variant_image
53,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/caramel.webp,variant-587-nuban-beauty-oil-control-setting-powder-variant-02.webp,FOUND,False,variant_image
53,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/mustard.webp,variant-588-nuban-beauty-oil-control-setting-powder-variant-03.webp,FOUND,False,variant_image
53,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2026/04/IMG_5532.webp,variant-20561-nuban-beauty-oil-control-setting-powder-variant-04.webp,FOUND,False,variant_image
53,20560,https://wholesalebeautyhub.co.uk/wp-content/uploads/2026/04/IMG_5532.webp,variant-20561-nuban-beauty-oil-control-setting-powder-variant-04.webp,FOUND,False,variant_image
53,583,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Alabaster.webp,variant-586-nuban-beauty-oil-control-setting-powder-variant.webp,FOUND,False,variant_image
53,584,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/caramel.webp,variant-587-nuban-beauty-oil-control-setting-powder-variant-02.webp,FOUND,False,variant_image
53,585,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/mustard.webp,variant-588-nuban-beauty-oil-control-setting-powder-variant-03.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder.webp,product-556-nuban-beauty-finishing-powder.webp,FOUND,False,product_featured
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-01.webp,variant-568-nuban-beauty-finishing-powder-variant.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-02.webp,variant-569-nuban-beauty-finishing-powder-variant-02.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-03.webp,variant-570-nuban-beauty-finishing-powder-variant-03.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-04.webp,variant-571-nuban-beauty-finishing-powder-variant-04.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-05.webp,variant-572-nuban-beauty-finishing-powder-variant-05.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-06.webp,variant-573-nuban-beauty-finishing-powder-variant-06.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-07.webp,variant-574-nuban-beauty-finishing-powder-variant-07.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-08.webp,variant-575-nuban-beauty-finishing-powder-variant-08.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-09.webp,variant-576-nuban-beauty-finishing-powder-variant-09.webp,FOUND,False,variant_image
54,,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-10.webp,variant-577-nuban-beauty-finishing-powder-variant-10.webp,FOUND,False,variant_image
54,558,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-01.webp,variant-568-nuban-beauty-finishing-powder-variant.webp,FOUND,False,variant_image
54,559,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-02.webp,variant-569-nuban-beauty-finishing-powder-variant-02.webp,FOUND,False,variant_image
54,560,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-03.webp,variant-570-nuban-beauty-finishing-powder-variant-03.webp,FOUND,False,variant_image
54,561,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-04.webp,variant-571-nuban-beauty-finishing-powder-variant-04.webp,FOUND,False,variant_image
54,562,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-05.webp,variant-572-nuban-beauty-finishing-powder-variant-05.webp,FOUND,False,variant_image
54,563,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-06.webp,variant-573-nuban-beauty-finishing-powder-variant-06.webp,FOUND,False,variant_image
54,564,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-07.webp,variant-574-nuban-beauty-finishing-powder-variant-07.webp,FOUND,False,variant_image
54,565,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-08.webp,variant-575-nuban-beauty-finishing-powder-variant-08.webp,FOUND,False,variant_image
54,566,https://wholesalebeautyhub.co.uk/wp-content/uploads/2024/04/Nuban-Beauty-Finishing-Powder-09.webp,variant-576-nuban-beauty-finishing-powder-variant-09.webp,FOUND,False,variant_image
