woo_product_id,shopify_product_gid,handle,field,expected_value,actual_value,match,notes
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,handle,sylvimak-irresistable-eyeshadow-pallatte,sylvimak-irresistable-eyeshadow-pallatte,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,status,ACTIVE,ACTIVE,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,vendor,Sylvimak,Sylvimak,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,product_type,Eyeshadow,Eyeshadow,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,tags,Eyes|Eyeshadow|Makeup,Eyes|Eyeshadow|Makeup,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,legacy_woo_id_metafield,132,132,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,image_count,1,1,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,variant_count,1,1,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,variant.price,17.0,17.0,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,variant.compare_at_price,,,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,variant.sku,325-1-item,325-1-item,Y,
132,gid://shopify/Product/9600690454784,sylvimak-irresistable-eyeshadow-pallatte,variant.inventory_quantity,1,1,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,title,Tm Essentials Cheek Glaze Palatte,Tm Essentials Cheek Glaze Palatte,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,handle,tm-essential-cheek-glaze-palatte,tm-essential-cheek-glaze-palatte,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,status,DRAFT,DRAFT,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,vendor,TM Essentials,TM Essentials,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,product_type,Blushes,Blushes,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,tags,Blushes|Face|Makeup,Blushes|Face|Makeup,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,legacy_woo_id_metafield,136,136,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,image_count,1,1,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,variant_count,1,1,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,variant.price,15.0,15.0,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,variant.compare_at_price,,,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,variant.sku,,,Y,
136,gid://shopify/Product/9600690585856,tm-essential-cheek-glaze-palatte,variant.inventory_quantity,1,1,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,title,Beauty By Ad Setting Powder,Beauty By Ad Setting Powder,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,handle,beauty-by-ad-setting-powder-tawny,beauty-by-ad-setting-powder-tawny,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,status,ACTIVE,ACTIVE,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,vendor,Beauty by AD,Beauty by AD,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,product_type,Powder,Powder,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,tags,Face|Makeup|Powder,Face|Makeup|Powder,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,legacy_woo_id_metafield,146,146,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,image_count,1,1,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant_count,3,3,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Amber].price,25.0,25.0,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Amber].compare_at_price,,,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Amber].sku,516-1-item,516-1-item,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Lucent].price,10.0,10.0,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Lucent].compare_at_price,,,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Lucent].sku,517-1-item,517-1-item,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Tawny].price,10.0,10.0,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Tawny].compare_at_price,,,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Tawny].sku,323-1-item,323-1-item,Y,
146,gid://shopify/Product/9600690749696,beauty-by-ad-setting-powder-tawny,variant[Tawny].inventory_quantity,0,0,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,title,Merak Cosmetics Angled Brush,Merak Cosmetics Angled Brush,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,handle,merak-cosmetics-angled-brush,merak-cosmetics-angled-brush,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,status,ACTIVE,ACTIVE,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,vendor,Merak,Merak,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,product_type,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,tags,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,legacy_woo_id_metafield,153,153,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,image_count,1,1,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,variant_count,1,1,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,variant.price,6.0,6.0,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,variant.compare_at_price,,,Y,
153,gid://shopify/Product/9600690946304,merak-cosmetics-angled-brush,variant.sku,514-1-item,514-1-item,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,title,Merak Cosmetics Flat Brush,Merak Cosmetics Flat Brush,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,handle,merak-cosmetics-flat-brush,merak-cosmetics-flat-brush,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,status,ACTIVE,ACTIVE,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,vendor,Merak,Merak,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,product_type,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,tags,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,legacy_woo_id_metafield,154,154,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,image_count,1,1,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,variant_count,1,1,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,variant.price,6.0,6.0,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,variant.compare_at_price,,,Y,
154,gid://shopify/Product/9600691044608,merak-cosmetics-flat-brush,variant.sku,515-1-item,515-1-item,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,title,Yanga Beauty Angled Flat Brush,Yanga Beauty Angled Flat Brush,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,handle,yanga-beauty-angled-flat-brush,yanga-beauty-angled-flat-brush,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,status,ACTIVE,ACTIVE,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,vendor,Yanga Beauty,Yanga Beauty,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,product_type,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,tags,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,legacy_woo_id_metafield,155,155,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,image_count,1,1,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,variant_count,1,1,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,variant.price,5.0,5.0,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,variant.compare_at_price,,,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,variant.sku,316-1-item,316-1-item,Y,
155,gid://shopify/Product/9600691142912,yanga-beauty-angled-flat-brush,variant.inventory_quantity,2,2,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,title,Yanga Beauty Foundation Brush,Yanga Beauty Foundation Brush,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,handle,yanga-beauty-foundation-brush,yanga-beauty-foundation-brush,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,status,ACTIVE,ACTIVE,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,vendor,Yanga Beauty,Yanga Beauty,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,product_type,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,tags,Brushes &amp; Beauty Blenders,Brushes &amp; Beauty Blenders,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,legacy_woo_id_metafield,156,156,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,image_count,1,1,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,variant_count,1,1,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,variant.price,5.0,5.0,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,variant.compare_at_price,,,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,variant.sku,317-1-item,317-1-item,Y,
156,gid://shopify/Product/9600691241216,yanga-beauty-foundation-brush,variant.inventory_quantity,0,0,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,title,Nuban Beauty Powder Brush,Nuban Beauty Powder Brush,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,handle,nuban-beauty-nuban-powder-brush,nuban-beauty-nuban-powder-brush,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,status,ACTIVE,ACTIVE,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,vendor,Nuban,Nuban,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,product_type,Tools &amp; Accessories,Tools &amp; Accessories,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,tags,Beauty Tools|Makeup|Tools &amp; Accessories,Beauty Tools|Makeup|Tools &amp; Accessories,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,legacy_woo_id_metafield,159,159,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,image_count,1,1,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,variant_count,1,1,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,variant.price,6.0,6.0,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,variant.compare_at_price,,,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,variant.sku,318-1-item,318-1-item,Y,
159,gid://shopify/Product/9600691372288,nuban-beauty-nuban-powder-brush,variant.inventory_quantity,6,6,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,title,Nuban Beauty 11Pcs Makeup Brush Set,Nuban Beauty 11Pcs Makeup Brush Set,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,handle,nuban-beauty-11pcs-makeup-brush-set,nuban-beauty-11pcs-makeup-brush-set,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,status,DRAFT,DRAFT,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,vendor,Nuban,Nuban,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,product_type,Tools &amp; Accessories,Tools &amp; Accessories,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,tags,Beauty Tools|Makeup|Tools &amp; Accessories,Beauty Tools|Makeup|Tools &amp; Accessories,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,legacy_woo_id_metafield,160,160,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,image_count,1,1,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,variant_count,1,1,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,variant.price,1.0,1.0,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,variant.compare_at_price,,,Y,
160,gid://shopify/Product/9600691470592,nuban-beauty-11pcs-makeup-brush-set,variant.sku,,,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,title,Hegai & Esther Flash Pan Highlighter Palette,Hegai & Esther Flash Pan Highlighter Palette,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,handle,hegai-esther-flash-pan-highlighter-palatte,hegai-esther-flash-pan-highlighter-palatte,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,status,ACTIVE,ACTIVE,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,vendor,Hegai &amp; Esther,Hegai &amp; Esther,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,product_type,Highlight &amp; Contour,Highlight &amp; Contour,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,tags,Face|Highlight &amp; Contour|Makeup,Face|Highlight &amp; Contour|Makeup,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,legacy_woo_id_metafield,161,161,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,image_count,1,1,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,variant_count,1,1,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,variant.price,15.0,15.0,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,variant.compare_at_price,,,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,variant.sku,,,Y,
161,gid://shopify/Product/9600691601664,hegai-esther-flash-pan-highlighter-palatte,variant.inventory_quantity,9,9,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,title,Hegai & Esther Makeup Seal It,Hegai & Esther Makeup Seal It,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,handle,hegai-esther-makeup-seal-it,hegai-esther-makeup-seal-it,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,status,ACTIVE,ACTIVE,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,vendor,Hegai &amp; Esther,Hegai &amp; Esther,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,product_type,Tools &amp; Accessories,Tools &amp; Accessories,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,tags,Beauty Tools|Makeup|Tools &amp; Accessories,Beauty Tools|Makeup|Tools &amp; Accessories,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,legacy_woo_id_metafield,162,162,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,image_count,1,1,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,variant_count,1,1,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,variant.price,6.0,6.0,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,variant.compare_at_price,,,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,variant.sku,319-1-item,319-1-item,Y,
162,gid://shopify/Product/9600691732736,hegai-esther-makeup-seal-it,variant.inventory_quantity,0,0,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,title,Msmetics Moisture Bomb 50Ml,Msmetics Moisture Bomb 50Ml,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,handle,msmetics-moisture-bomb-50ml,msmetics-moisture-bomb-50ml,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,status,ACTIVE,ACTIVE,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,vendor,Msmetics,Msmetics,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,product_type,Primers,Primers,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,tags,Face|Makeup|Primers,Face|Makeup|Primers,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,legacy_woo_id_metafield,164,164,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,image_count,1,1,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,variant_count,1,1,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,variant.price,15.0,15.0,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,variant.compare_at_price,,,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,variant.sku,320-1-item,320-1-item,Y,
164,gid://shopify/Product/9600691863808,msmetics-moisture-bomb-50ml,variant.inventory_quantity,11,11,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,title,Msmetics Moisture Potion 50Ml,Msmetics Moisture Potion 50Ml,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,handle,msmetics-moisture-potion-50ml,msmetics-moisture-potion-50ml,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,status,ACTIVE,ACTIVE,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,vendor,Msmetics,Msmetics,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,product_type,Primers,Primers,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,tags,Face|Makeup|Primers,Face|Makeup|Primers,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,legacy_woo_id_metafield,165,165,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,image_count,1,1,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,variant_count,1,1,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,variant.price,15.0,15.0,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,variant.compare_at_price,,,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,variant.sku,321-1-item,321-1-item,Y,
165,gid://shopify/Product/9600691994880,msmetics-moisture-potion-50ml,variant.inventory_quantity,18,18,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,title,Msmetics Aqua Grip Primer 15ML,Msmetics Aqua Grip Primer 15ML,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,handle,msmetics-aqua-grip-primer-50ml,msmetics-aqua-grip-primer-50ml,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,status,ACTIVE,ACTIVE,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,vendor,Msmetics,Msmetics,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,product_type,Primers,Primers,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,tags,Face|Makeup|Primers,Face|Makeup|Primers,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,legacy_woo_id_metafield,166,166,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,image_count,1,1,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,variant_count,1,1,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,variant.price,8.0,8.0,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,variant.compare_at_price,,,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,variant.sku,322-1-item,322-1-item,Y,
166,gid://shopify/Product/9600692125952,msmetics-aqua-grip-primer-50ml,variant.inventory_quantity,0,0,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,title,Ferrarucci All Nighter Fixer Spray 200Ml,Ferrarucci All Nighter Fixer Spray 200Ml,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,handle,ferrarucci-all-nighter-fixed-spray-200ml,ferrarucci-all-nighter-fixed-spray-200ml,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,status,ACTIVE,ACTIVE,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,vendor,Ferrarucci,Ferrarucci,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,product_type,Setting &amp; Finishing Spray,Setting &amp; Finishing Spray,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,tags,Face|Makeup|Setting &amp; Finishing Spray,Face|Makeup|Setting &amp; Finishing Spray,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,legacy_woo_id_metafield,178,178,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,image_count,1,1,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,variant_count,1,1,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,variant.price,15.0,15.0,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,variant.compare_at_price,,,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,variant.sku,312-1-item,312-1-item,Y,
178,gid://shopify/Product/9600692289792,ferrarucci-all-nighter-fixed-spray-200ml,variant.inventory_quantity,0,0,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,title,Sooo Pro Hydrating Mist Setting Spray 150Ml,Sooo Pro Hydrating Mist Setting Spray 150Ml,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,handle,sooo-pro-hydrating-mist-setting-spray-150ml,sooo-pro-hydrating-mist-setting-spray-150ml,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,status,ACTIVE,ACTIVE,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,vendor,Sooo Pro,Sooo Pro,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,product_type,Setting &amp; Finishing Spray,Setting &amp; Finishing Spray,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,tags,Face|Makeup|Setting &amp; Finishing Spray,Face|Makeup|Setting &amp; Finishing Spray,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,legacy_woo_id_metafield,180,180,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,image_count,1,1,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,variant_count,1,1,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,variant.price,17.0,17.0,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,variant.compare_at_price,,,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,variant.sku,313-1-item,313-1-item,Y,
180,gid://shopify/Product/9600692420864,sooo-pro-hydrating-mist-setting-spray-150ml,variant.inventory_quantity,3,3,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,title,Juba Cosmetics Setting Spray 150Ml,Juba Cosmetics Setting Spray 150Ml,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,handle,juba-cosmetics-setting-spray-150ml,juba-cosmetics-setting-spray-150ml,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,status,ACTIVE,ACTIVE,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,vendor,Juba Cosmetics,Juba Cosmetics,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,product_type,Setting &amp; Finishing Spray,Setting &amp; Finishing Spray,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,tags,Face|Makeup|Setting &amp; Finishing Spray,Face|Makeup|Setting &amp; Finishing Spray,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,legacy_woo_id_metafield,182,182,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,image_count,1,1,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,variant_count,1,1,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,variant.price,17.0,17.0,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,variant.compare_at_price,,,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,variant.sku,314-1-item,314-1-item,Y,
182,gid://shopify/Product/9600692551936,juba-cosmetics-setting-spray-150ml,variant.inventory_quantity,0,0,Y,
183,gid://shopify/Product/9600692683008,omaricode-bedew-hydrating-serum-30ml,title,Omaricode Bedew Hydrating Serum 30Ml,Omaricode Bedew Hydrating Serum 30Ml,Y,
183,gid://shopify/Product/9600692683008,omaricode-bedew-hydrating-serum-30ml,handle,omaricode-bedew-hydrating-serum-30ml,omaricode-bedew-hydrating-serum-30ml,Y,
